age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,Private,254618,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,41,Mexico,<=50K
34,Private,75457,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,51,63,United-States,<=50K
28,Private,269290,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,39,United-States,<=50K
27,Private,358573,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,<=50K
60,Private,296509,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,53,United-States,>50K
25,Private,62101,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,44,United-States,<=50K
34,State-gov,35958,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,21,United-States,<=50K
42,Self-emp-not-inc,102936,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,101,United-States,<=50K
58,Private,211837,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,33,United-States,<=50K
31,Private,98392,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,39,United-States,<=50K
37,Self-emp-inc,87335,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Other,Male,0,0,65,United-States,<=50K
28,State-gov,147172,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,1270,0,45,United-States,<=50K
23,?,268339,11th,7,Never-married,?,Own-child,White,Male,49,0,27,United-States,<=50K
59,State-gov,169347,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
38,Local-gov,379972,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,150737,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,44,South,<=50K
53,State-gov,225528,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,52,United-States,>50K
41,Private,177062,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
25,Private,167115,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,33,United-States,<=50K
33,Private,131895,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States,>50K
45,Private,194670,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,41,El-Salvador,>50K
34,Self-emp-not-inc,62103,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,1468,174,62,United-States,<=50K
49,Private,112784,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K
44,Private,63344,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,41,United-States,<=50K
38,Private,302753,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,>50K
38,Private,181004,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,57,United-States,>50K
58,Self-emp-not-inc,277778,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,Mexico,<=50K
26,Private,85539,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,39,El-Salvador,<=50K
35,Private,394849,9th,5,Separated,Other-service,Unmarried,White,Female,306,0,20,Mexico,<=50K
19,Self-emp-not-inc,313712,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,48,?,<=50K
40,Private,204036,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57,United-States,<=50K
44,Private,376250,11th,7,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
19,Private,179589,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,<=50K
24,Private,224945,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,99,39,United-States,<=50K
29,?,176578,9th,5,Never-married,?,Own-child,White,Female,0,65,37,United-States,<=50K
55,Private,173343,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,37,United-States,<=50K
41,Self-emp-not-inc,175972,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,79,United-States,>50K
30,Private,138845,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
29,Private,304961,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,38,United-States,<=50K
46,Federal-gov,337808,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,431587,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,0,44,United-States,<=50K
19,Private,177612,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,15,Poland,<=50K
40,Self-emp-inc,164835,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,1058,0,51,United-States,>50K
36,Private,350878,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Male,0,0,43,United-States,<=50K
47,Private,187131,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
35,Private,109639,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,39,United-States,<=50K
73,Private,221800,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States,<=50K
26,Local-gov,208010,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,48,United-States,<=50K
44,Private,133590,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,84,United-States,>50K
26,?,292394,10th,6,Never-married,?,Unmarried,White,Female,0,0,32,United-States,<=50K
50,Private,219870,HS-grad,9,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,20,Cuba,<=50K
34,Private,149847,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,69,United-States,<=50K
41,Private,195036,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,Dominican-Republic,<=50K
49,Private,78771,Some-college,10,Divorced,Sales,Unmarried,White,Female,684,0,46,United-States,<=50K
35,State-gov,163689,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,41,United-States,<=50K
72,Private,211298,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,28,United-States,<=50K
40,Private,175077,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,37,United-States,<=50K
79,Self-emp-inc,222998,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,<=50K
32,Self-emp-inc,32469,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,<=50K
43,Private,505216,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,43,United-States,<=50K
49,Local-gov,150675,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1084,0,48,Canada,<=50K
32,Private,119146,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,48,United-States,>50K
35,Private,212175,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,32,United-States,<=50K
33,Federal-gov,381244,HS-grad,9,Separated,Adm-clerical,Other-relative,Black,Male,0,0,32,United-States,<=50K
52,Private,207473,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,65,41,United-States,>50K
42,Private,213227,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,United-States,>50K
67,?,125718,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,41,United-States,<=50K
48,Self-emp-not-inc,194842,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,74,Jamaica,<=50K
41,Private,117073,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Female,0,0,39,Vietnam,<=50K
21,Private,112274,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,44,United-States,<=50K
48,Private,235111,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
52,Private,146301,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,42,United-States,<=50K
42,Private,344714,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
52,Local-gov,65568,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1418,0,39,United-States,>50K
31,Local-gov,107983,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,24,United-States,<=50K
23,Private,107985,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,1206,0,37,United-States,<=50K
39,Private,226851,9th,5,Separated,Farming-fishing,Unmarried,Black,Male,0,0,41,United-States,<=50K
43,Local-gov,130834,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Female,0,0,39,United-States,<=50K
44,Private,185729,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,44,United-States,>50K
64,Private,82168,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
26,Private,239727,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,162,70,United-States,<=50K
61,Local-gov,163777,1st-4th,2,Widowed,Handlers-cleaners,Unmarried,Black,Male,0,0,41,United-States,<=50K
31,Private,148485,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,862,0,39,United-States,<=50K
40,Private,390666,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,72,Philippines,<=50K
27,State-gov,282346,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
65,State-gov,238348,9th,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,36,United-States,<=50K
45,Private,141298,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,49,United-States,>50K
48,State-gov,224560,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
37,Private,131368,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
27,Private,200485,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1928,0,8,United-States,<=50K
26,Private,151079,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,41,United-States,<=50K
47,Federal-gov,61638,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,42,United-States,>50K
58,Self-emp-not-inc,79088,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
25,Private,146526,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,52,United-States,<=50K
73,Self-emp-not-inc,357452,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,23,35,United-States,<=50K
29,Local-gov,141674,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,121,34,United-States,<=50K
37,Private,540358,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,74,0,44,United-States,<=50K
62,Private,28735,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,115,40,United-States,<=50K
41,Self-emp-not-inc,31048,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
53,Private,105957,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,>50K
33,Private,315538,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
44,Private,205037,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
26,Private,249211,Bachelors,13,Never-married,Machine-op-inspct,Own-child,Black,Female,0,21,43,United-States,<=50K
54,Private,131298,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,41,United-States,<=50K
41,Private,198783,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,<=50K
43,Private,191789,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1278,0,41,United-States,<=50K
40,Federal-gov,78506,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,43,United-States,<=50K
39,State-gov,291161,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,50,United-States,<=50K
19,Private,243008,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,89,41,United-States,<=50K
68,Self-emp-not-inc,239143,5th-6th,3,Never-married,Sales,Not-in-family,White,Female,1241,0,4,United-States,<=50K
87,Self-emp-not-inc,259439,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,Cuba,<=50K
35,Private,142525,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,42,United-States,<=50K
39,Private,65326,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
26,Private,364971,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,43,Peru,<=50K
34,Private,156191,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,144,53,United-States,<=50K
60,Private,174787,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,1565,0,40,United-States,<=50K
23,Private,448133,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,54,United-States,<=50K
48,Self-emp-not-inc,136091,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,39,United-States,<=50K
53,Private,85279,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,47,United-States,<=50K
28,Private,169332,Bachelors,13,Never-married,Prof-specialty,Unmarried,Other,Female,0,0,38,United-States,<=50K
39,Private,78986,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,38,Philippines,<=50K
55,Private,107085,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,88,United-States,<=50K
61,Self-emp-not-inc,109740,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,<=50K
62,Private,35449,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,151201,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
59,?,139765,Some-college,10,Divorced,?,Unmarried,White,Female,975,0,55,United-States,>50K
21,Private,27130,HS-grad,9,Never-married,Sales,Own-child,White,Female,247,115,25,United-States,<=50K
28,Private,130668,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,79,United-States,<=50K
23,Private,283684,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
34,Local-gov,252859,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,1567,0,43,United-States,<=50K
33,Private,170227,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,53,United-States,<=50K
22,Private,65973,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
28,Local-gov,174428,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,38,United-States,<=50K
55,Private,72488,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
35,Private,130692,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,<=50K
39,Local-gov,105325,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
33,Private,191541,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,72,United-States,<=50K
23,Private,106792,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,12,0,39,United-States,<=50K
48,Private,100764,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,61,United-States,<=50K
49,Private,157610,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
44,Private,414477,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
44,Private,163704,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,<=50K
49,Private,162239,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,>50K
29,Private,185952,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,United-States,<=50K
48,Private,304131,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,181,35,United-States,<=50K
28,Private,214797,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,501,0,69,United-States,<=50K
38,Self-emp-not-inc,206436,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,92174,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
29,Federal-gov,368648,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
30,Private,242456,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,28,United-States,<=50K
24,Private,133332,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,24,United-States,<=50K
21,Private,303250,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
67,Self-emp-not-inc,121171,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,13,United-States,<=50K
22,Private,200569,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,5,United-States,<=50K
33,Private,179212,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,41,45,United-States,<=50K
29,?,106248,11th,7,Never-married,?,Unmarried,White,Female,1335,30,37,United-States,<=50K
23,Private,183650,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,150,23,United-States,<=50K
27,Private,54662,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,59,United-States,<=50K
41,Private,159550,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,35,45,?,<=50K
46,Private,242421,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1420,0,37,England,>50K
32,Private,203916,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,458,0,43,Mexico,<=50K
29,Federal-gov,271030,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,22,United-States,<=50K
27,Private,35139,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,39,United-States,<=50K
28,Private,238387,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,1011,0,53,United-States,<=50K
53,Private,240508,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,37,United-States,<=50K
34,Self-emp-inc,315472,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,1985,0,45,United-States,<=50K
32,Private,69622,1st-4th,2,Never-married,Other-service,Other-relative,White,Female,0,0,22,El-Salvador,<=50K
23,Private,118990,12th,8,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
39,Private,172425,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,42,United-States,<=50K
24,Private,184853,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,44,United-States,<=50K
