customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5447-VYTKW,Male,0,No,No,31,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,70.25,1679.85,No
3623-FQBOX,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.15,493.9,No
0689-NKYLF,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,93.5,1202.74,Yes
8659-HDIYE,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),93.45,5100.59,No
3658-KIBGF,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.6,342.63,Yes
3474-BAFSJ,Male,0,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),68.9,3407.31,No
5519-YLDGW,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.5,2285.4,Yes
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.85,493.67,No
1855-AGAWH,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.1,3159.51,No
7109-CQYUZ,Male,0,No,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,98.35,4778.89,No
1370-GGAWX,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,108.35,4597.31,No
4680-KUTAJ,Female,1,No,No,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,770.88,No
5307-UVGNB,Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.7,2573.2,No
4946-EDSEW,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.75,359.85,Yes
2883-ILGWO,Male,1,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.1,6049.47,No
2516-VQRRV,Female,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.45,228.4,Yes
7580-UGXNC,Female,1,No,No,11,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.15,337.75,Yes
3642-BYHDO,Female,0,Yes,Yes,75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.3,1432.19,No
9629-NHXFW,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.0,213.58,No
2696-RZVZW,Male,0,Yes,No,73,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),41.45,1852.24,No
5766-FTRTS,Male,0,Yes,No,77,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,94.25,6159.52,No
0396-HUJBP,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.2,236.22,No
5178-LMXOP,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.0,323.25,Yes
8879-ZKJOF,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.15,3392.83,No
6285-FTQBF,Male,0,Yes,Yes,81,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.35,1890.38,No
8185-UPYBR,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.6,591.18,Yes
4585-HETAI,Female,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.25,579.65,Yes
7526-BEZQB,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,1250.28,Yes
1474-JUWSM,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,88.3,4242.89,No
3530-CRZSB,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.45,290.16,No
8498-XXGWA,Female,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.15,3698.15,No
9617-INGJY,Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.6,125.0,No
0621-TSSMU,Male,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),40.35,1410.31,No
7234-KMNRQ,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.4,297.93,No
7636-PEPNS,Female,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,61.7,2641.85,No
4683-WYDOU,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.7,7055.89,No
9052-DHNKM,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,70.55,1692.65,No
6794-HKIAJ,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.0,5590.08,No
5578-NKCXI,Female,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),102.25,5884.75,No
1642-HMARX,Female,0,Yes,No,77,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,95.8,6477.18,No
3096-WPXBT,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),119.9,6268.25,No
8434-PNQZX,Female,0,No,No,43,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,3516.08,No
5950-AAAGJ,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.5,1705.54,No
4299-OPXEJ,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.85,1356.63,No
4951-UKAAQ,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.95,516.0,Yes
9618-LFJRU,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.95,367.8,No
6693-DJWTY,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),59.3,2062.7,No
0744-GKNGE,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),107.5,5602.56,No
6447-EGDIV,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.45,925.6,No
1167-OYZJF,Female,1,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.05,1390.05,No
2108-YKQTY,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),60.4,273.52,Yes
4806-DXQCE,Female,1,Yes,No,81,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,122.05,7825.53,No
4918-QLLIW,Male,0,No,No,14,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),61.5,291.57,Yes
7056-IMHCC,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,5602.72,Yes
4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,64.8,204.17,No
5294-DMSFH,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.2,2666.29,No
4837-PZTIC,Female,0,No,No,55,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,43.0,1890.43,No
1625-JAIIY,Female,0,Yes,Yes,78,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,92.4,5800.48,Yes
0603-OLQDC,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.85,1080.7,No
3272-VUHPV,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.3,549.1,No
4176-FXYBO,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,112.95,6160.43,No
1063-DHQJF,Male,0,Yes,Yes,76,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,108.65,6685.5,No
8663-UPDGF,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1976.78,No
6719-FGEDO,Female,0,Yes,No,73,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),108.4,7256.96,No
1837-YQUCE,Female,0,No,No,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.45,4410.67,No
2947-DOMLJ,Male,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,310.44,Yes
4112-LUEIZ,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,991.1,Yes
0369-ZGOVK,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),82.1,2141.96,No
4510-HIMLV,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.4,120.2,Yes
9919-KNPOO,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.6,2014.07,No
8749-JMNKX,Male,1,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.6,4927.59,Yes
7872-BAAZR,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.45,1057.82,No
9391-LMANN,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,99.75,5082.88,No
2430-USGXP,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.65,2461.24,Yes
8174-TBVCF,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,7040.94,No
1698-XFZCI,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,124.45,6730.65,No
1877-HKBQX,Female,0,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,68.9,812.33,No
4450-DLLMH,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.9,344.95,No
0428-AXXLJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.9,546.06,No
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),67.6,2504.12,No
5955-ERIHD,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,1757.61,Yes
0917-EZOLA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.65,7885.25,Yes
3508-VLHCZ,Female,0,Yes,Yes,78,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.05,6411.55,No
4086-ATNFV,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,71.7,2187.02,No
0468-YRPXN,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.2,2895.42,No
5996-NRVXR,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),113.45,4326.41,No
3739-YBWAB,Male,0,Yes,No,44,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,44.45,1438.07,No
7047-FWEYA,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.65,4601.15,No
2000-MPKCA,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,118.35,6481.15,No
9762-YAQAA,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),100.4,3441.75,No
5949-EBSQK,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.55,450.12,Yes
5473-KHBPS,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),102.0,5051.75,No
0100-DUVFC,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,115.8,7447.55,No
5397-TUPSH,Male,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),72.55,4576.64,No
8950-MTZNV,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.25,169.57,No
0326-VDYXE,Female,0,Yes,No,79,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,115.65,7207.5,No
6773-LQTVT,Female,1,Yes,Yes,31,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.85,1234.13,No
7274-RTAPZ,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.95,327.19,Yes
0436-TWFFZ,Female,0,No,No,74,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,104.75,5954.05,No
8566-YPRGL,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.5,127.5,No
0311-UNPFF,Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.4,2323.31,Yes
6609-MXJHJ,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.1,960.35,No
2669-OIDSD,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.95,4894.76,No
8400-WZICQ,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.1,3203.62,No
3834-XUIFC,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.9,777.81,Yes
9576-SYUHJ,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,3489.57,No
0410-IPFTY,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,2941.67,No
2831-EBWRN,Male,0,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.4,399.7,No
9430-NKQLY,Male,0,Yes,Yes,83,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),44.3,2038.48,No
8414-MYSHR,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,574.87,Yes
0247-SLUJI,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.5,283.04,No
9402-ORRAH,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.3,1619.92,No
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,646.53,No
1293-HHSHJ,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.4,893.52,No
4840-ORQXB,Female,1,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,120.75,6055.75,No
7599-FKVXZ,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),126.95,4772.7,Yes
3982-DQLUS,Male,1,Yes,Yes,73,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,104.95,5951.49,No
8610-ZIKJJ,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.3,247.9,No
3756-VNWDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,103.35,6706.89,No
7801-KICAO,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.85,1549.85,No
7673-LPRNY,Female,0,No,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,91.45,2018.49,No
8229-TNIQA,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.1,389.35,Yes
6060-QBMGV,Male,0,Yes,No,80,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.45,1529.56,No
7339-POGZN,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,491.75,No
2828-SLQPF,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.7,1025.87,No
4465-VDKIQ,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,98.3,1631.25,No
2921-XWDJH,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.45,3274.15,No
6221-AVQYL,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.05,142.01,Yes
2558-BUOZZ,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),112.2,4753.35,No
9257-AZMTZ,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.4,1325.8,No
0003-MKNFE,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,73.2,724.61,No
0975-UYDTX,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.0,2569.62,No
7743-EXURX,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.15,615.88,Yes
4682-BLBUC,Male,0,Yes,No,50,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,83.45,3405.45,No
0975-VOOVL,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,36.2,183.9,No
5968-VXZLG,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.1,181.65,No
5569-KGJHX,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.65,895.9,Yes
4988-IQIGL,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.75,230.39,Yes
5201-FRKKS,Male,0,No,No,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),79.6,2023.8,No
9799-CAYJJ,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.4,283.08,No
7730-IUTDZ,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.3,3283.39,Yes
0426-TIRNE,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.7,31.3,Yes
5443-SCMKX,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,111.0,5817.23,No
8295-KMENE,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,83.45,4611.2,No
6738-ISCBM,Male,0,No,No,54,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,69.5,2647.95,No
9821-BESNZ,Male,0,No,No,74,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.05,6975.88,No
3678-MNGZX,Male,0,Yes,Yes,75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.75,1485.34,No
1335-NTIUC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,30.95,265.25,No
2916-BQZLN,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.65,1771.21,No
4558-CGYCZ,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.85,293.76,No
2368-GAKKQ,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),127.55,8121.34,No
8710-YGLWG,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,58.3,229.82,No
3199-XGZCY,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.25,720.7,No
3785-KTYSH,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.5,1512.22,No
6814-ZPWFQ,Male,1,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.8,1486.3,No
